STD_YYYYMM,SIDO,비염환자(질병),아토피환자(질병),천식환자(질병),평균기온(기후),상대습도(기후),증기압(기후),최고기온(기후),최저기온(기후),풍속(기후),미세먼지,미세먼지(농도),미세먼지(농도80),초미세먼지,초미세먼지(농도),초미세먼지(농도35),아황산가스,아황산가스(농도0.05),아황산가스(농도),이산화질소,이산화질소(농도0.06),이산화질소(농도0.03),이산화질소(농도),일산화탄소,일산화탄소(농도9),일산화탄소(농도),차량수,구리(중금속),구리(농도),납(중금속),납(농도0.5),납(농도),니켈(중금속),니켈(농도),망간(중금속),망간(농도),비소(중금속),비소(농도),철(중금속),철(농도),카드뮴(중금속),카드뮴(농도),크롬(중금속),크롬(농도),비염환자(질병)_코로나증감폭,아토피환자(질병)_코로나증감폭,천식환자(질병)_코로나증감폭,평균기온(기후)_코로나증감폭,상대습도(기후)_코로나증감폭,증기압(기후)_코로나증감폭,최고기온(기후)_코로나증감폭,최저기온(기후)_코로나증감폭,풍속(기후)_코로나증감폭,미세먼지_코로나증감폭,초미세먼지_코로나증감폭,아황산가스_코로나증감폭,이산화질소_코로나증감폭,일산화탄소_코로나증감폭,구리(중금속)_코로나증감폭,납(중금속)_코로나증감폭,니켈(중금속)_코로나증감폭,망간(중금속)_코로나증감폭,비소(중금속)_코로나증감폭,철(중금속)_코로나증감폭,카드뮴(중금속)_코로나증감폭,크롬(중금속)_코로나증감폭
201612,충청북도,101801,3921,15869,0.7,68.8,4.6,6.4,-4.4,1.3,50.6,나쁨,좋음,35.33,나쁨,나쁨,0.004,좋음,좋음,0.027,좋음,좋음,나쁨,0.88,좋음,나쁨,760701.0,0.0217,나쁨,0.041,좋음,나쁨,0.0099,나쁨,0.0273,좋음,0.0022,좋음,0.6838,나쁨,0.001,나쁨,0.0033,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201701,충청북도,59424,4131,9867,-2.6,61.8,3.3,3.1,-7.8,1.6,55.2,나쁨,좋음,39.0,나쁨,나쁨,0.004,좋음,좋음,0.027,좋음,좋음,나쁨,0.84,좋음,나쁨,764206.0,0.0161,나쁨,0.0297,좋음,나쁨,0.0022,좋음,0.015,좋음,0.0044,나쁨,0.3641,좋음,0.0009,나쁨,0.0035,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201702,충청북도,61054,4337,9698,-0.6,56.8,3.3,5.4,-6.4,1.8,50.2,나쁨,좋음,33.83,나쁨,좋음,0.005,좋음,나쁨,0.026,좋음,좋음,나쁨,0.72,좋음,나쁨,766543.0,0.0189,나쁨,0.019,좋음,좋음,0.004,나쁨,0.0199,좋음,0.0038,좋음,0.5064,좋음,0.0008,좋음,0.0063,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201703,충청북도,82244,4457,12273,5.0,52.5,4.3,11.8,-1.2,1.6,56.0,나쁨,좋음,38.67,나쁨,나쁨,0.005,좋음,나쁨,0.025,좋음,좋음,나쁨,0.64,좋음,나쁨,768982.0,0.0162,나쁨,0.0196,좋음,좋음,0.0043,나쁨,0.0198,좋음,0.003,좋음,0.5324,좋음,0.0007,좋음,0.001,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201704,충청북도,79269,4537,12307,13.2,51.0,7.1,20.5,6.1,2.0,52.83,나쁨,좋음,26.86,나쁨,좋음,0.003,좋음,좋음,0.019,좋음,좋음,나쁨,0.5,좋음,나쁨,771422.0,0.0144,좋음,0.0199,좋음,좋음,0.0038,나쁨,0.033,나쁨,0.004,좋음,1.0032,나쁨,0.0007,좋음,0.0014,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201705,충청북도,60467,5371,9387,18.5,53.0,10.5,26.0,11.4,1.8,55.67,나쁨,좋음,24.86,나쁨,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.45,좋음,좋음,773320.0,0.0169,나쁨,0.0162,좋음,좋음,0.0056,나쁨,0.0221,좋음,0.0039,좋음,0.65,나쁨,0.0014,나쁨,0.0002,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201706,충청북도,47117,4929,7487,21.7,58.5,14.4,28.9,15.7,1.6,38.33,좋음,좋음,22.86,나쁨,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.48,좋음,나쁨,775667.0,0.0112,좋음,0.011,좋음,좋음,0.0018,좋음,0.011,좋음,0.0018,좋음,0.2836,좋음,0.0008,좋음,0.0008,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201707,충청북도,41986,5237,6542,25.7,80.5,26.0,30.1,22.6,1.3,26.33,좋음,좋음,16.14,좋음,좋음,0.002,좋음,좋음,0.012,좋음,좋음,좋음,0.3,좋음,좋음,777410.0,0.014,좋음,0.0118,좋음,좋음,0.002,좋음,0.0122,좋음,0.0017,좋음,0.3174,좋음,0.0006,좋음,0.0018,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201708,충청북도,57093,5122,7283,24.5,76.8,23.2,29.3,20.8,1.4,18.8,좋음,좋음,9.0,좋음,좋음,0.003,좋음,좋음,0.013,좋음,좋음,좋음,0.42,좋음,좋음,779691.0,0.01,좋음,0.0082,좋음,좋음,0.0026,좋음,0.0086,좋음,0.0012,좋음,0.2022,좋음,0.0007,좋음,0.0015,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201709,충청북도,92779,4572,10619,19.3,72.2,15.6,25.9,14.2,1.2,32.83,좋음,좋음,20.29,좋음,좋음,0.003,좋음,좋음,0.015,좋음,좋음,좋음,0.45,좋음,좋음,782346.0,0.0302,나쁨,0.019,좋음,좋음,0.0032,좋음,0.0181,좋음,0.003,좋음,0.3782,좋음,0.0034,나쁨,0.0017,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201710,충청북도,69049,3928,9564,14.0,70.0,11.3,20.6,9.1,1.2,30.17,좋음,좋음,18.57,좋음,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.467,좋음,나쁨,784024.0,0.0197,나쁨,0.0083,좋음,좋음,0.0024,좋음,0.0118,좋음,0.0016,좋음,0.253,좋음,0.0007,좋음,0.0016,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201711,충청북도,88320,4098,11977,4.3,61.0,5.3,10.6,-1.3,1.6,48.83,나쁨,좋음,32.0,나쁨,좋음,0.004,좋음,좋음,0.023,좋음,좋음,나쁨,0.633,좋음,나쁨,785883.0,0.0485,나쁨,0.0236,좋음,나쁨,0.0052,나쁨,0.0344,나쁨,0.0023,좋음,0.9466,나쁨,0.002,나쁨,0.0028,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201712,충청북도,105264,3899,13047,-2.8,58.5,3.1,2.3,-7.8,1.7,46.5,나쁨,좋음,34.14,나쁨,좋음,0.004,좋음,좋음,0.025,좋음,좋음,나쁨,0.783,좋음,나쁨,787188.0,0.0332,나쁨,0.0202,좋음,좋음,0.002,좋음,0.0155,좋음,0.0024,좋음,0.4095,좋음,0.001,나쁨,0.002,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201801,충청북도,89956,4194,11240,-4.5,61.8,3.0,0.7,-9.0,1.5,52.17,나쁨,좋음,38.43,나쁨,나쁨,0.005,좋음,나쁨,0.028,좋음,좋음,나쁨,0.833,좋음,나쁨,789964.0,0.017,나쁨,0.0192,좋음,좋음,0.0022,좋음,0.014,좋음,0.0025,좋음,0.322,좋음,0.0009,나쁨,0.0013,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201802,충청북도,60657,3987,8074,-2.4,51.2,2.7,4.2,-8.8,1.7,50.5,나쁨,좋음,31.71,나쁨,좋음,0.005,좋음,나쁨,0.024,좋음,좋음,나쁨,0.75,좋음,나쁨,791382.0,0.0266,나쁨,0.0294,좋음,나쁨,0.0029,좋음,0.025,좋음,0.0038,좋음,0.6746,나쁨,0.003,나쁨,0.0024,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201803,충청북도,76004,4535,10109,7.2,64.0,6.4,14.1,0.9,1.8,48.33,나쁨,좋음,32.86,나쁨,좋음,0.004,좋음,좋음,0.019,좋음,좋음,나쁨,0.617,좋음,나쁨,793745.0,0.0164,나쁨,0.0166,좋음,좋음,0.0033,좋음,0.0133,좋음,0.0028,좋음,0.3408,좋음,0.0022,나쁨,0.0024,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201804,충청북도,78639,4556,11185,12.7,58.2,8.1,19.9,5.6,2.0,53.62,나쁨,좋음,27.44,나쁨,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.4,좋음,좋음,796754.0,0.0179,나쁨,0.0148,좋음,좋음,0.0052,나쁨,0.0276,좋음,0.0025,좋음,0.7612,나쁨,0.0008,좋음,0.0028,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201805,충청북도,62435,4939,9719,17.8,67.2,13.4,24.0,11.8,1.7,42.5,나쁨,좋음,24.56,나쁨,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.375,좋음,좋음,799311.0,0.0104,좋음,0.0084,좋음,좋음,0.0032,좋음,0.0138,좋음,0.0017,좋음,0.3618,좋음,0.0004,좋음,0.0012,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201806,충청북도,46684,4742,6805,22.4,64.0,16.7,28.7,17.2,1.6,36.5,좋음,좋음,24.33,나쁨,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.35,좋음,좋음,801579.0,0.0158,나쁨,0.0081,좋음,좋음,0.0031,좋음,0.0142,좋음,0.0014,좋음,0.3697,좋음,0.0008,좋음,0.0014,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201807,충청북도,44065,5393,6278,26.9,71.5,24.8,32.4,22.5,1.5,30.0,좋음,좋음,19.11,좋음,좋음,0.003,좋음,좋음,0.015,좋음,좋음,좋음,0.3,좋음,좋음,803924.0,0.0106,좋음,0.0046,좋음,좋음,0.0019,좋음,0.0061,좋음,0.0005,좋음,0.201,좋음,0.0008,좋음,0.0034,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201808,충청북도,44736,4825,6240,27.3,69.8,24.5,33.0,22.9,1.6,24.75,좋음,좋음,13.33,좋음,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.325,좋음,좋음,805791.0,0.0126,좋음,0.007,좋음,좋음,0.0038,나쁨,0.0072,좋음,0.0011,좋음,0.1988,좋음,0.0006,좋음,0.003,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201809,충청북도,88796,4085,10090,19.6,73.2,16.4,25.4,14.6,1.4,26.12,좋음,좋음,13.11,좋음,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.3,좋음,좋음,807826.0,0.015,좋음,0.0102,좋음,좋음,0.0012,좋음,0.0099,좋음,0.0012,좋음,0.2934,좋음,0.001,나쁨,0.0032,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201810,충청북도,81660,4255,11111,11.2,73.8,9.7,18.4,5.5,1.3,37.88,좋음,좋음,20.89,좋음,좋음,0.003,좋음,좋음,0.02,좋음,좋음,나쁨,0.386,좋음,좋음,810276.0,0.0212,나쁨,0.0138,좋음,좋음,0.0043,나쁨,0.0149,좋음,0.0024,좋음,0.3548,좋음,0.0009,나쁨,0.004,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201811,충청북도,85280,3824,12574,6.1,71.5,6.8,13.4,0.5,1.0,63.12,나쁨,좋음,39.44,나쁨,나쁨,0.004,좋음,좋음,0.028,좋음,좋음,나쁨,0.571,좋음,나쁨,812451.0,0.027,나쁨,0.0277,좋음,나쁨,0.0076,나쁨,0.0275,좋음,0.0058,나쁨,0.5419,좋음,0.0017,나쁨,0.0013,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201812,충청북도,92788,3936,12615,-1.5,62.2,3.8,4.5,-6.7,1.3,52.88,나쁨,좋음,32.56,나쁨,좋음,0.004,좋음,좋음,0.027,좋음,좋음,나쁨,0.638,좋음,나쁨,814698.0,0.0148,좋음,0.0214,좋음,좋음,0.0078,나쁨,0.024,좋음,0.003,좋음,0.5458,좋음,0.0003,좋음,0.002,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201901,충청북도,64881,4273,8732,-2.3,56.5,2.9,4.5,-8.4,1.4,68.78,나쁨,좋음,45.8,나쁨,나쁨,0.005,좋음,나쁨,0.028,좋음,좋음,나쁨,0.7,좋음,나쁨,818127.0,0.026,나쁨,0.0362,좋음,나쁨,0.0111,나쁨,0.0337,나쁨,0.0058,나쁨,0.8382,나쁨,0.0005,좋음,0.0034,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201902,충청북도,52271,3923,6670,0.5,59.0,3.8,6.8,-5.0,1.3,61.55,나쁨,좋음,44.75,나쁨,나쁨,0.004,좋음,좋음,0.023,좋음,좋음,나쁨,0.645,좋음,나쁨,820163.0,0.0134,좋음,0.02,좋음,좋음,0.0165,나쁨,0.0285,좋음,0.0046,나쁨,0.9252,나쁨,0.0002,좋음,0.0017,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201903,충청북도,78021,4249,9780,6.1,58.2,5.3,13.2,-0.5,1.6,66.09,나쁨,좋음,47.33,나쁨,나쁨,0.004,좋음,좋음,0.019,좋음,좋음,나쁨,0.5,좋음,나쁨,820869.0,0.0184,나쁨,0.0298,좋음,나쁨,0.0023,좋음,0.0278,좋음,0.0058,나쁨,0.7388,나쁨,0.0011,나쁨,0.0042,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201904,충청북도,82745,4540,10904,11.4,56.8,7.6,18.3,4.7,1.6,41.73,좋음,좋음,22.67,나쁨,좋음,0.003,좋음,좋음,0.015,좋음,좋음,좋음,0.373,좋음,좋음,825341.0,0.0126,좋음,0.0094,좋음,좋음,0.0071,나쁨,0.0148,좋음,0.0014,좋음,0.4298,좋음,0.0006,좋음,0.002,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201905,충청북도,64923,5306,10059,18.4,53.0,10.4,26.4,10.4,1.7,48.73,나쁨,좋음,27.25,나쁨,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.364,좋음,좋음,827030.0,0.0145,좋음,0.0119,좋음,좋음,0.004,나쁨,0.0267,좋음,0.0016,좋음,0.7524,나쁨,0.0011,나쁨,0.0048,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201906,충청북도,42590,4356,6554,21.6,67.8,16.9,27.8,16.2,1.3,34.8,좋음,좋음,24.36,나쁨,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.34,좋음,좋음,828862.0,0.0148,좋음,0.0096,좋음,좋음,0.0172,나쁨,0.02,좋음,0.001,좋음,0.4978,좋음,0.0008,좋음,0.0024,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201907,충청북도,44847,5143,6501,24.9,74.8,23.4,29.7,20.9,1.4,24.18,좋음,좋음,15.67,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.327,좋음,좋음,831244.0,0.0055,좋음,0.0036,좋음,좋음,0.0083,나쁨,0.007,좋음,0.0005,좋음,0.1386,좋음,0.0008,좋음,0.0018,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201908,충청북도,46864,5421,6081,26.0,75.2,24.8,31.5,21.8,1.4,26.27,좋음,좋음,17.17,좋음,좋음,0.002,좋음,좋음,0.009,좋음,좋음,좋음,0.355,좋음,좋음,833182.0,0.0089,좋음,0.0058,좋음,좋음,0.019,나쁨,0.012,좋음,0.001,좋음,0.2184,좋음,0.0006,좋음,0.0044,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201909,충청북도,86006,4345,9558,21.2,77.8,19.5,26.5,16.8,1.2,22.45,좋음,좋음,13.67,좋음,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.318,좋음,좋음,835104.0,0.0063,좋음,0.0057,좋음,좋음,0.0202,나쁨,0.0102,좋음,0.0008,좋음,0.1197,좋음,0.0006,좋음,0.0034,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201910,충청북도,82369,4254,10440,14.4,74.8,12.2,21.0,9.1,1.2,32.18,좋음,좋음,19.17,좋음,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.382,좋음,좋음,836367.0,0.0296,나쁨,0.0156,좋음,좋음,0.0281,나쁨,0.0218,좋음,0.003,좋음,0.336,좋음,0.0016,나쁨,0.0024,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201911,충청북도,77536,3947,10629,6.6,72.0,7.2,13.8,0.7,1.1,47.45,나쁨,좋음,28.42,나쁨,좋음,0.003,좋음,좋음,0.02,좋음,좋음,나쁨,0.527,좋음,나쁨,837197.0,0.0158,나쁨,0.0207,좋음,좋음,0.0074,나쁨,0.0191,좋음,0.0059,나쁨,0.5401,좋음,0.0007,좋음,0.0018,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
201912,충청북도,85055,3884,11186,0.3,72.2,4.6,5.8,-4.3,1.0,45.45,나쁨,좋음,33.25,나쁨,좋음,0.003,좋음,좋음,0.022,좋음,좋음,나쁨,0.64,좋음,나쁨,837602.0,0.0267,나쁨,0.0234,좋음,나쁨,0.0062,나쁨,0.0251,좋음,0.0032,좋음,0.7646,나쁨,0.001,나쁨,0.0049,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202001,충청북도,84217,4082,10024,0.9,71.8,4.8,6.3,-3.4,1.1,44.73,나쁨,좋음,32.75,나쁨,좋음,0.003,좋음,좋음,0.02,좋음,좋음,나쁨,0.627,좋음,나쁨,839191.0,0.0122,좋음,0.0174,좋음,좋음,0.0091,나쁨,0.0175,좋음,0.0045,나쁨,0.6137,나쁨,0.001,나쁨,0.0022,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202002,충청북도,47824,3671,6117,2.0,69.0,5.0,7.8,-3.3,1.3,40.82,좋음,좋음,29.83,나쁨,좋음,0.003,좋음,좋음,0.018,좋음,좋음,좋음,0.609,좋음,나쁨,840706.0,0.0135,좋음,0.0176,좋음,좋음,0.0353,나쁨,0.0266,좋음,0.0026,좋음,0.7915,나쁨,0.0009,나쁨,0.0056,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202003,충청북도,29047,3975,4061,7.0,57.5,5.6,14.0,-0.1,1.6,42.0,나쁨,좋음,26.08,나쁨,좋음,0.003,좋음,좋음,0.015,좋음,좋음,좋음,0.464,좋음,좋음,844979.0,0.008,좋음,0.0148,좋음,좋음,0.0034,좋음,0.0176,좋음,0.003,좋음,0.53,좋음,0.0009,나쁨,0.0012,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202004,충청북도,31698,4696,3570,10.2,51.5,6.1,17.4,2.8,1.9,42.6,나쁨,좋음,22.17,나쁨,좋음,0.003,좋음,좋음,0.012,좋음,좋음,좋음,0.391,좋음,좋음,846760.0,0.0058,좋음,0.0078,좋음,좋음,0.0045,나쁨,0.0102,좋음,0.0018,좋음,0.2708,좋음,0.0022,나쁨,0.0005,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202005,충청북도,44677,5284,4456,17.8,68.2,13.4,23.7,12.2,1.5,33.0,좋음,좋음,18.36,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.409,좋음,좋음,849472.0,0.0058,좋음,0.0078,좋음,좋음,0.0045,나쁨,0.0102,좋음,0.0018,좋음,0.2708,좋음,0.0022,나쁨,0.0005,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202006,충청북도,36949,5158,3842,23.2,71.0,19.5,28.8,18.4,1.4,36.0,좋음,좋음,20.09,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.38,좋음,좋음,853770.0,0.0084,좋음,0.0104,좋음,좋음,0.0106,나쁨,0.0233,좋음,0.0028,좋음,0.7796,나쁨,0.0004,좋음,0.002,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202007,충청북도,33692,4502,3671,23.0,81.2,22.4,26.9,19.6,1.3,17.45,좋음,좋음,9.75,좋음,좋음,0.003,좋음,좋음,0.008,좋음,좋음,좋음,0.345,좋음,좋음,856237.0,0.0049,좋음,0.0085,좋음,좋음,0.022,나쁨,0.0118,좋음,0.0019,좋음,0.1951,좋음,0.0011,나쁨,0.0013,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202008,충청북도,33252,5110,3477,26.0,85.0,28.1,30.3,22.9,1.2,20.91,좋음,좋음,11.08,좋음,좋음,0.003,좋음,좋음,0.007,좋음,좋음,좋음,0.309,좋음,좋음,857437.0,0.0057,좋음,0.0018,좋음,좋음,0.0235,나쁨,0.0093,좋음,0.0001,좋음,0.1275,좋음,0.0003,좋음,0.0009,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202009,충청북도,51366,4682,4206,19.5,79.2,17.7,24.8,15.3,1.4,21.91,좋음,좋음,11.92,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.373,좋음,좋음,860035.0,0.0052,좋음,0.0092,좋음,좋음,0.0209,나쁨,0.0132,좋음,0.0018,좋음,0.1982,좋음,0.001,나쁨,0.001,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202010,충청북도,51759,4265,4792,12.0,72.0,10.0,19.2,6.0,1.0,35.6,좋음,좋음,20.58,좋음,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.427,좋음,좋음,862160.0,0.0114,좋음,0.0108,좋음,좋음,0.0498,나쁨,0.0229,좋음,0.0038,좋음,0.3076,좋음,0.0009,나쁨,0.0018,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202011,충청북도,57079,3924,5237,6.8,68.5,7.0,13.0,1.3,1.2,40.09,좋음,좋음,25.42,나쁨,좋음,0.003,좋음,좋음,0.017,좋음,좋음,좋음,0.491,좋음,나쁨,864302.0,0.0156,좋음,0.0176,좋음,좋음,0.0308,나쁨,0.0278,좋음,0.0054,나쁨,0.7006,나쁨,0.0015,나쁨,0.004,나쁨,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202012,충청북도,31807,3950,3312,-2.0,65.8,3.6,4.0,-7.1,1.1,43.0,나쁨,좋음,29.58,나쁨,좋음,0.003,좋음,좋음,0.02,좋음,좋음,나쁨,0.6,좋음,나쁨,865620.0,0.0118,좋음,0.0177,좋음,좋음,0.0124,나쁨,0.0168,좋음,0.003,좋음,0.4522,좋음,0.0011,나쁨,0.0018,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202101,충청북도,25383,3685,2743,-3.2,65.5,3.6,2.8,-8.9,1.3,41.82,좋음,좋음,24.83,나쁨,좋음,0.003,좋음,좋음,0.018,좋음,좋음,좋음,0.582,좋음,나쁨,867747.0,0.0058,좋음,0.0125,좋음,좋음,0.0043,나쁨,0.0122,좋음,0.002,좋음,0.3256,좋음,0.0006,좋음,0.0016,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202102,충청북도,30829,3799,3155,2.0,59.0,4.3,8.4,-4.2,1.6,44.73,나쁨,좋음,28.33,나쁨,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.545,좋음,나쁨,870249.0,0.0074,좋음,0.0127,좋음,좋음,0.0065,나쁨,0.0108,좋음,0.0019,좋음,0.3473,좋음,0.0005,좋음,0.0012,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
202103,충청북도,51155,4250,4640,8.0,64.5,6.6,14.6,1.9,1.4,60.91,나쁨,좋음,27.25,나쁨,좋음,0.002,좋음,좋음,0.015,좋음,좋음,좋음,0.491,좋음,나쁨,872718.0,0.0101,좋음,0.014,좋음,좋음,0.007,나쁨,0.0152,좋음,0.003,좋음,0.41,좋음,0.0006,좋음,0.0008,좋음,-35,-1,-57,1,8,8,-1,5,-10,-18,-23,-28,-33,-12,-46,-41,75,-29,-20,-20,-10,-33
