STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,평균기온,평균상대습도,평균증기압,평균최고기온,평균최저기온,평균풍속,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수,AVG_구리,구리_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_니켈,니켈_BAD,AVG_망간,망간_BAD,AVG_비소,비소_BAD,AVG_철,철_BAD,AVG_카드뮴,카드뮴_BAD,AVG_크롬,크롬_BAD
202106,광주광역시,28855,4751,3178,23.3,76.0,21.2,28.3,19.2,1.3,29.0,N,N,18.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,694339.0,0.002,N,0.0016,N,N,0.0035,N,0.0133,N,0.0006,N,0.4552,N,0.0009,N,0.0031,N
202107,광주광역시,27497,4975,2696,27.0,82.0,28.8,31.4,23.6,1.5,16.0,N,N,10.0,N,N,0.003,N,N,0.007,N,N,N,0.4,N,N,695263.0,0.003,N,0.0014,N,N,0.0025,N,0.0114,N,0.0007,N,0.2216,N,0.0005,N,0.0005,N
202108,광주광역시,26501,4606,2648,25.8,88.0,29.0,30.3,22.5,1.3,17.0,N,N,10.0,N,N,0.003,N,N,0.008,N,N,N,0.5,N,Y,696226.0,0.0038,N,0.0071,N,N,0.0023,N,0.0131,N,0.0009,N,0.265,N,0.0003,N,0.0011,N
202109,광주광역시,56470,4363,4699,22.9,84.0,23.1,27.2,19.5,1.5,15.0,N,N,8.0,N,N,0.003,N,N,0.009,N,N,N,0.5,N,Y,697653.0,0.0024,N,0.0025,N,N,0.0017,N,0.0104,N,0.0018,N,0.2606,N,0.0004,N,0.0011,N
202110,광주광역시,50338,4357,5748,17.2,77.0,15.9,22.7,12.8,1.2,25.0,N,N,15.0,N,N,0.003,N,N,0.013,N,N,N,0.5,N,Y,698433.0,0.0019,N,0.002,N,N,0.0002,N,0.0101,N,0.001,N,0.2798,N,0.0002,N,0.0005,N
202111,광주광역시,60333,3811,5190,10.2,78.0,9.6,15.8,5.8,1.0,34.0,N,N,21.0,N,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,699627.0,0.0031,N,0.0022,N,N,0.0001,N,0.0115,N,0.0002,N,0.1686,N,0.0001,N,0.0007,N
202112,광주광역시,37873,3886,4552,4.1,71.0,6.0,9.4,0.0,1.2,34.0,N,N,23.0,Y,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,700783.0,0.0126,N,0.0122,N,N,0.0042,N,0.0416,Y,0.0021,N,0.6549,Y,0.0006,N,0.0024,N
202201,광주광역시,38841,3809,5800,1.6,59.0,4.0,6.7,-2.3,1.2,32.0,N,N,23.0,Y,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,702532.0,0.0039,N,0.01,N,N,0.0003,N,0.02,N,0.0047,Y,0.3982,N,0.0001,N,0.0008,N
202202,광주광역시,39942,3738,3358,1.8,56.0,3.8,7.2,-2.4,1.5,34.0,N,N,24.0,Y,N,0.003,N,N,0.017,N,N,N,0.5,N,Y,703173.0,0.0051,N,0.0131,N,N,0.0008,N,0.0241,N,0.0024,N,0.4491,N,0.0008,N,0.0009,N
202203,광주광역시,71255,3624,5439,9.6,68.0,8.3,15.6,4.5,1.4,38.0,N,N,21.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,704823.0,0.0071,N,0.0085,N,N,0.001,N,0.0296,N,0.0014,N,0.7056,Y,0.0006,N,0.002,N
202204,광주광역시,57653,4627,5484,15.5,60.0,10.7,22.6,9.8,1.4,34.0,N,N,17.0,N,N,0.003,N,N,0.013,N,N,N,0.4,N,N,704970.0,0.0034,N,0.0033,N,N,0.0003,N,0.0179,N,0.0017,N,0.3528,N,0.0003,N,0.0009,N
202205,광주광역시,39149,4458,4212,19.3,59.0,12.8,26.1,13.8,1.3,29.0,N,N,16.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,705650.0,0.0064,N,0.0133,N,N,0.0013,N,0.0219,N,0.0025,N,0.4706,N,0.0006,N,0.001,N
202206,광주광역시,34694,4160,4871,23.8,83.0,24.2,29.0,20.1,1.9,20.0,N,N,12.0,N,N,0.002,N,N,0.007,N,N,N,0.3,N,N,706600.0,0.0052,N,0.0046,N,N,0.0002,N,0.0109,N,0.0005,N,0.2236,N,0.0003,N,0.0007,N
202207,광주광역시,39063,4606,4177,27.0,87.0,30.8,31.1,23.8,1.5,18.0,N,N,12.0,N,N,0.003,N,N,0.006,N,N,N,0.3,N,N,708257.0,0.003,N,0.0028,N,N,0.0028,N,0.0116,N,0.0002,N,0.1829,N,0.0006,N,0.0002,N
202208,광주광역시,48103,4598,4370,26.9,90.0,31.9,30.6,24.1,1.8,16.0,N,N,9.0,N,N,0.003,N,N,0.007,N,N,N,0.3,N,N,709195.0,0.0009,N,0.0004,N,N,0.0001,N,0.0092,N,0.0052,N,0.112,N,0.0006,N,0.0015,N
202209,광주광역시,59602,4143,6897,23.1,77.0,21.6,28.0,19.1,1.5,21.0,N,N,12.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,710889.0,0.0046,N,0.007,N,N,0.0011,N,0.0152,N,0.0004,N,0.2529,N,0.0006,N,0.0012,N
202210,광주광역시,61498,3887,6578,16.0,65.0,11.9,21.6,11.4,1.1,25.0,N,N,14.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,711909.0,0.0056,N,0.0049,N,N,0.0001,N,0.0211,N,0.0044,N,0.3611,N,0.0005,N,0.0027,N
202211,광주광역시,57238,3506,5566,11.8,62.0,8.7,18.1,6.8,1.0,34.0,N,N,21.0,N,N,0.003,N,N,0.021,N,N,Y,0.5,N,Y,713371.0,0.0112,N,0.011,N,N,0.0012,N,0.0457,Y,0.0038,N,0.6572,Y,0.0007,N,0.0031,N
202212,광주광역시,59103,3474,5784,1.1,63.0,4.1,5.5,-2.6,1.2,33.0,N,N,20.0,N,N,0.003,N,N,0.022,N,N,Y,0.5,N,Y,714401.0,0.0082,N,0.0103,N,N,0.0013,N,0.0373,Y,0.0016,N,0.5857,Y,0.0007,N,0.0028,N
201501,대전광역시,63564,5118,8933,0.0,73.0,4.6,5.0,-4.4,1.3,52.0,Y,N,34.0,Y,N,0.006,N,Y,0.024,N,N,Y,0.7,N,Y,622705.0,0.0222,Y,0.057,N,Y,0.0036,N,0.048,Y,0.0051,Y,0.9513,Y,0.0037,Y,0.0053,Y
201502,대전광역시,70047,5011,9364,1.9,66.0,4.8,7.2,-2.4,1.7,68.0,Y,N,36.0,Y,Y,0.005,N,Y,0.02,N,N,Y,0.6,N,Y,623128.0,0.0159,Y,0.0499,N,Y,0.0038,Y,0.0483,Y,0.0052,Y,0.9727,Y,0.0013,N,0.0036,Y
201503,대전광역시,89397,5716,11140,7.2,51.0,5.2,14.3,0.6,1.7,68.0,Y,N,37.0,Y,Y,0.005,N,Y,0.021,N,N,Y,0.5,N,Y,623330.0,0.0133,N,0.0282,N,Y,0.0021,N,0.0458,Y,0.0025,N,0.9906,Y,0.0007,N,0.0023,N
201504,대전광역시,74708,5246,10982,13.3,68.0,10.0,19.3,7.8,1.9,40.0,N,N,23.0,Y,N,0.003,N,N,0.017,N,N,N,0.4,N,N,624549.0,0.0141,N,0.0194,N,N,0.0026,N,0.0245,N,0.0036,N,0.8165,Y,0.0002,N,0.0043,Y
201505,대전광역시,56178,6174,8803,19.5,60.0,13.0,26.0,13.0,1.6,49.0,Y,N,29.0,Y,N,0.004,N,N,0.017,N,N,N,0.4,N,N,624925.0,0.0182,Y,0.0271,N,Y,0.0036,N,0.0388,Y,0.0029,N,1.1271,Y,0.0008,N,0.0153,Y
201506,대전광역시,33175,4302,4779,23.4,68.0,18.9,28.9,18.5,1.5,40.0,N,N,27.0,Y,N,0.003,N,N,0.014,N,N,N,0.4,N,N,626472.0,0.014,N,0.0237,N,Y,0.0036,N,0.0253,N,0.0025,N,0.7296,Y,0.0007,N,0.0039,Y
201507,대전광역시,37041,5656,5173,25.4,80.0,25.9,29.5,22.1,1.8,33.5382,N,N,19.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,627486.0,0.0068,N,0.0075,N,N,0.0008,N,0.0105,N,0.0015,N,0.251,N,0.0003,N,0.0016,N
201508,대전광역시,50971,5654,7802,26.4,76.0,25.8,31.2,22.6,1.5,34.938,N,N,20.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,627913.0,0.0076,N,0.013,N,N,0.0017,N,0.0129,N,0.0012,N,0.304,N,0.0003,N,0.0014,N
201509,대전광역시,96797,4617,11620,21.7,69.0,17.3,27.7,16.5,1.6,27.0,N,N,18.0,N,N,0.002,N,N,0.017,N,N,N,0.4,N,N,629445.0,0.0078,N,0.0136,N,N,0.001,N,0.0138,N,0.0015,N,0.3597,N,0.0004,N,0.0027,N
201510,대전광역시,74693,4533,10842,15.5,71.0,12.3,22.0,10.1,1.4,50.0,Y,N,33.0,Y,N,0.002,N,N,0.024,N,N,Y,0.5,N,Y,630195.0,0.0232,Y,0.0282,N,Y,0.0018,N,0.0376,Y,0.0024,N,0.9636,Y,0.0009,Y,0.004,Y
201511,대전광역시,71442,3955,11638,10.1,83.0,10.5,13.8,6.9,1.3,37.0,N,N,30.0,Y,N,0.003,N,N,0.022,N,N,Y,0.5,N,Y,631854.0,0.0158,Y,0.0173,N,N,0.0017,N,0.022,N,0.0029,N,0.5306,N,0.0008,N,0.0031,N
201512,대전광역시,85437,4941,13795,3.1,75.0,5.8,7.9,-0.8,1.2,49.0,Y,N,34.0,Y,N,0.005,N,Y,0.024,N,N,Y,0.6,N,Y,632954.0,0.0328,Y,0.0439,N,Y,0.0046,Y,0.0682,Y,0.008,Y,1.5657,Y,0.0017,Y,0.006,Y
201601,대전광역시,75159,5100,9437,-1.3,69.0,4.0,3.6,-5.4,1.3,48.0,Y,N,31.0,Y,N,0.005,N,Y,0.021,N,N,Y,0.6,N,Y,634465.0,0.0057,N,0.0298,N,Y,0.0032,N,0.0306,N,0.0043,Y,0.8688,Y,0.0007,N,0.0054,Y
201602,대전광역시,75763,4806,10599,1.5,62.0,4.4,7.0,-3.3,1.7,46.0,Y,N,26.0,Y,N,0.004,N,N,0.019,N,N,Y,0.5,N,Y,634926.0,0.0279,Y,0.0412,N,Y,0.0045,Y,0.0469,Y,0.0063,Y,0.8156,Y,0.0012,Y,0.0057,Y
201603,대전광역시,78867,5361,11069,7.5,58.0,6.0,14.1,1.6,1.5,59.0,Y,N,30.0,Y,N,0.004,N,N,0.019,N,N,Y,0.5,N,Y,636387.0,0.0143,N,0.0303,N,Y,0.0026,N,0.0409,Y,0.0069,Y,1.2106,Y,0.0012,Y,0.0026,N
201604,대전광역시,69255,5122,10489,14.8,63.0,10.0,21.5,8.9,1.7,64.0,Y,N,25.0,Y,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,637952.0,0.0111,N,0.0174,N,N,0.0023,N,0.0269,N,0.0043,Y,0.7242,Y,0.0006,N,0.0028,N
201605,대전광역시,55724,5987,8790,19.8,62.0,13.5,26.4,13.5,1.7,49.0,Y,N,25.0,Y,N,0.003,N,N,0.017,N,N,N,0.4,N,N,639606.0,0.0129,N,0.0233,N,Y,0.0031,N,0.0292,N,0.0036,N,0.882,Y,0.0009,Y,0.0033,N
201606,대전광역시,42065,5362,6428,23.7,72.0,20.7,28.7,19.2,1.6,38.0,N,N,22.0,Y,N,0.002,N,N,0.014,N,N,N,0.4,N,N,641846.0,0.0195,Y,0.0166,N,N,0.005,Y,0.0226,N,0.0044,Y,0.6451,Y,0.0006,N,0.0034,N
201607,대전광역시,43855,5812,6040,26.6,81.0,27.7,30.7,23.1,1.6,27.0,N,N,13.0,N,N,0.002,N,N,0.013,N,N,N,0.4,N,N,643298.0,0.0117,N,0.0176,N,N,0.002,N,0.0161,N,0.0021,N,0.4294,N,0.0002,N,0.0031,N
201608,대전광역시,51572,5909,6646,27.9,72.0,26.5,33.2,23.5,1.4,29.0,N,N,15.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,643575.0,0.0137,N,0.0164,N,N,0.0035,N,0.0233,N,0.0042,Y,0.6087,Y,0.0004,N,0.0031,N
201609,대전광역시,83316,4566,9456,22.4,79.0,21.3,26.6,19.0,1.3,32.0,N,N,17.0,N,N,0.002,N,N,0.016,N,N,N,0.5,N,Y,644240.0,0.0054,N,0.0302,N,Y,0.0036,N,0.0237,N,0.0034,N,0.7747,Y,0.0014,Y,0.0037,Y
201610,대전광역시,80448,4808,10313,15.7,79.0,14.4,20.6,12.0,1.4,36.0,N,N,16.0,N,N,0.002,N,N,0.019,N,N,Y,0.5,N,Y,645112.0,0.0062,N,0.0126,N,N,0.0018,N,0.0142,N,0.0009,N,0.3418,N,0.0014,N,0.0025,N
201611,대전광역시,82200,5068,12190,7.2,72.0,7.7,12.8,2.4,1.2,51.0,Y,N,25.0,Y,N,0.004,N,N,0.028,N,N,Y,0.6,N,Y,646688.0,0.0156,N,0.0288,N,Y,0.0032,N,0.029,N,0.0233,Y,0.8039,Y,0.0008,N,0.013,Y
201612,대전광역시,99692,5045,12423,2.5,71.0,5.4,7.6,-2.0,1.3,47.0,Y,N,25.0,Y,N,0.004,N,N,0.027,N,N,Y,0.6,N,Y,648084.0,0.0082,N,0.0268,N,Y,0.0038,Y,0.0308,Y,0.0044,Y,0.4462,N,0.0006,N,0.0054,Y
201701,대전광역시,57954,5080,7677,-0.4,67.0,4.2,5.0,-5.1,1.5,51.0,Y,N,26.0,Y,N,0.004,N,N,0.024,N,N,Y,0.6,N,Y,650595.0,0.0138,N,0.0256,N,Y,0.0017,N,0.0343,Y,0.0038,N,0.6142,Y,0.0009,Y,0.0032,N
201702,대전광역시,59879,5221,7494,1.2,61.0,4.1,7.2,-4.2,1.6,46.0,Y,N,24.0,Y,N,0.004,N,N,0.023,N,N,Y,0.5,N,Y,650908.0,0.0175,Y,0.0243,N,Y,0.0036,N,0.0341,Y,0.004,N,0.7339,Y,0.0009,Y,0.0039,Y
201703,대전광역시,84086,5679,9459,6.8,54.0,5.1,13.4,0.9,1.6,54.0,Y,N,29.0,Y,N,0.004,N,N,0.021,N,N,Y,0.5,N,Y,651954.0,0.0112,N,0.0205,N,N,0.0029,N,0.0345,Y,0.0035,N,0.6784,Y,0.001,Y,0.0035,N
201704,대전광역시,80877,5430,9514,14.5,57.0,9.0,21.1,8.5,1.9,58.0,Y,N,22.0,Y,N,0.003,N,N,0.016,N,N,N,0.4,N,N,653205.0,0.0136,N,0.0216,N,N,0.003,N,0.0226,N,0.0021,N,0.5536,N,0.0008,N,0.0057,Y
201705,대전광역시,58837,6262,7909,19.6,60.0,13.0,26.3,13.5,1.8,63.0,Y,N,21.0,N,N,0.003,N,N,0.015,N,N,N,0.3,N,N,653815.0,0.0147,N,0.024,N,Y,0.0047,Y,0.034,Y,0.0042,Y,0.8885,Y,0.0007,N,0.0053,Y
201706,대전광역시,45103,5612,5876,23.3,62.0,17.2,29.4,17.8,1.7,43.0,Y,N,21.0,N,N,0.002,N,N,0.014,N,N,N,0.4,N,N,654980.0,0.0107,N,0.0187,N,N,0.004,Y,0.0226,N,0.0002,N,0.5168,N,0.0004,N,0.0038,Y
201707,대전광역시,40242,6145,5248,27.1,86.0,30.7,30.7,24.2,1.7,32.0,N,N,17.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,656189.0,0.0089,N,0.0187,N,N,0.0025,N,0.0219,N,0.0018,N,0.305,N,0.0005,N,0.0022,N
201708,대전광역시,56801,5936,5486,26.0,83.0,27.7,30.1,22.6,1.5,24.0,N,N,11.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,656768.0,0.0082,N,0.0046,N,N,0.0011,N,0.0076,N,0.0004,N,0.1651,N,0.0003,N,0.0036,Y
201709,대전광역시,91070,5327,7907,21.1,77.0,19.0,26.3,16.5,1.4,37.0,N,N,18.0,N,N,0.002,N,N,0.016,N,N,N,0.4,N,N,658093.0,0.0166,Y,0.0222,N,Y,0.0026,N,0.0205,N,0.003,N,0.4356,N,0.0009,Y,0.0049,Y
201710,대전광역시,66432,4604,7529,15.4,76.0,13.6,20.8,10.9,1.2,36.0,N,N,15.0,N,N,0.002,N,N,0.018,N,N,N,0.4,N,N,658534.0,0.0165,Y,0.014,N,N,0.0023,N,0.0149,N,0.0024,N,0.3662,N,0.0006,N,0.0038,Y
201711,대전광역시,86742,5053,10112,6.4,68.0,6.8,12.3,1.0,1.4,51.0,Y,N,24.0,Y,N,0.003,N,N,0.023,N,N,Y,0.5,N,Y,659496.0,0.0149,N,0.0173,N,N,0.0019,N,0.0259,N,0.003,N,0.6436,Y,0.0008,N,0.0023,N
201712,대전광역시,96288,4590,9613,-0.4,66.0,4.1,4.7,-4.9,1.4,49.0,Y,N,25.0,Y,N,0.003,N,N,0.024,N,N,Y,0.6,N,Y,659619.0,0.0111,N,0.0187,N,N,0.0018,N,0.0191,N,0.0028,N,0.4122,N,0.0006,N,0.002,N
201801,대전광역시,86924,5307,8654,-2.5,66.0,3.6,2.4,-6.6,1.3,56.0,Y,N,30.0,Y,N,0.003,N,N,0.026,N,N,Y,0.6,N,Y,661136.0,0.0112,N,0.0171,N,N,0.0022,N,0.0248,N,0.0018,N,0.4664,N,0.0006,N,0.0034,N
201802,대전광역시,56996,5046,6613,-0.4,53.0,3.2,5.6,-5.7,1.6,56.0,Y,N,28.0,Y,N,0.004,N,N,0.028,N,N,Y,0.5,N,Y,661224.0,0.0178,Y,0.0229,N,Y,0.0024,N,0.0314,Y,0.0031,N,0.609,Y,0.001,Y,0.0042,Y
201803,대전광역시,74747,5372,8558,8.7,70.0,7.9,14.9,3.1,1.8,52.0,Y,N,27.0,Y,N,0.002,N,N,0.022,N,N,Y,0.4,N,N,661833.0,0.0106,N,0.0165,N,N,0.0017,N,0.0157,N,0.003,N,0.3778,N,0.0005,N,0.0024,N
201804,대전광역시,81973,5870,10355,13.9,64.0,9.8,20.3,7.8,2.0,60.0,Y,N,23.0,Y,N,0.002,N,N,0.017,N,N,N,0.4,N,N,662962.0,0.0136,N,0.017,N,N,0.0036,N,0.0415,Y,0.0034,N,1.0943,Y,0.0005,N,0.0039,Y
201805,대전광역시,57098,6200,8461,19.2,70.0,15.6,24.7,14.0,1.8,47.0,Y,N,19.0,N,N,0.002,N,N,0.014,N,N,N,0.3,N,N,663517.0,0.0112,N,0.0104,N,N,0.0026,N,0.021,N,0.0019,N,0.5695,N,0.0004,N,0.004,Y
201806,대전광역시,42199,5933,6022,23.6,68.0,19.3,29.1,18.8,1.7,38.0,N,N,19.0,N,N,0.002,N,N,0.014,N,N,N,0.4,N,N,664639.0,0.0098,N,0.0085,N,N,0.0024,N,0.016,N,0.0018,N,0.4414,N,0.0004,N,0.0017,N
201807,대전광역시,39442,6146,5038,27.9,76.0,28.3,32.4,24.0,1.5,26.0,N,N,14.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,665977.0,0.0061,N,0.005,N,N,0.0014,N,0.0071,N,0.001,N,0.2026,N,0.0002,N,0.0021,N
201808,대전광역시,42928,5524,5297,29.0,72.0,28.1,33.7,25.0,1.9,22.0,N,N,11.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,666895.0,0.0074,N,0.006,N,N,0.0024,N,0.0088,N,0.0005,N,0.2529,N,0.0001,N,0.0005,N
201809,대전광역시,86826,4867,8467,21.2,76.0,19.0,25.7,17.3,1.6,22.0,N,N,11.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,668089.0,0.009,N,0.0067,N,N,0.0013,N,0.0112,N,0.0002,N,0.2724,N,0.0003,N,0.0008,N
201810,대전광역시,83421,5379,9613,13.0,76.0,11.3,18.9,8.2,1.2,31.0,N,N,17.0,N,N,0.002,N,N,0.02,N,N,Y,0.4,N,N,668645.0,0.0101,N,0.0064,N,N,0.001,N,0.0119,N,0.0049,N,0.2796,N,0.0002,N,0.0009,N
201811,대전광역시,80095,4901,10437,8.0,72.0,7.8,14.1,3.2,0.9,63.0,Y,N,34.0,Y,N,0.003,N,N,0.03,N,N,Y,0.6,N,Y,669668.0,0.0292,Y,0.0299,N,Y,0.0035,N,0.0408,Y,0.0025,N,0.7411,Y,0.0011,Y,0.004,Y
201812,대전광역시,88135,5103,10125,0.6,64.0,4.5,5.8,-3.9,1.2,51.0,Y,N,27.0,Y,N,0.003,N,N,0.028,N,N,Y,0.6,N,Y,669959.0,0.009,N,0.0121,N,N,0.0012,N,0.0145,N,0.0022,N,0.4004,N,0.0003,N,0.0021,N
201901,대전광역시,59179,5560,6972,0.0,60.0,3.7,5.7,-4.8,1.2,66.0,Y,N,34.0,Y,N,0.004,N,N,0.029,N,N,Y,0.6,N,Y,670964.0,0.0168,Y,0.0308,N,Y,0.0022,N,0.0262,N,0.0047,Y,0.605,Y,0.001,Y,0.002,N
201902,대전광역시,52505,5171,5759,2.0,60.0,4.3,7.8,-2.9,1.3,62.0,Y,N,36.0,Y,Y,0.003,N,N,0.027,N,N,Y,0.6,N,Y,670398.0,0.0127,N,0.0185,N,N,0.0018,N,0.0214,N,0.0027,N,0.6897,Y,0.0003,N,0.0016,N
201903,대전광역시,74622,5750,7543,7.7,60.0,6.1,14.0,2.1,1.6,68.0,Y,N,39.0,Y,Y,0.003,N,N,0.023,N,N,Y,0.5,N,Y,670970.0,0.0154,N,0.0351,N,Y,0.0032,N,0.0343,Y,0.0059,Y,0.7714,Y,0.0013,Y,0.0026,N
201904,대전광역시,81356,5971,8883,12.9,61.0,9.1,18.9,7.2,1.6,40.0,N,N,16.0,N,N,0.002,N,N,0.018,N,N,N,0.3,N,N,671172.0,0.0098,N,0.013,N,N,0.0017,N,0.024,N,0.0016,N,0.5472,N,0.0005,N,0.0011,N
201905,대전광역시,62134,7009,8508,19.7,56.0,12.3,26.7,12.9,1.8,46.0,Y,N,22.0,Y,N,0.003,N,N,0.017,N,N,N,0.4,N,N,670929.0,0.0116,N,0.0156,N,N,0.0046,Y,0.0276,N,0.0022,N,0.7702,Y,0.0003,N,0.0027,N
201906,대전광역시,41138,5630,5677,22.6,72.0,19.2,27.9,17.9,1.3,30.0,N,N,18.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,671039.0,0.0106,N,0.011,N,N,0.002,N,0.016,N,0.0001,N,0.4676,N,0.0001,N,0.0013,N
201907,대전광역시,43807,6368,5182,25.8,79.0,26.0,29.9,22.4,1.6,23.0,N,N,14.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,671788.0,0.005,N,0.0085,N,N,0.0024,N,0.0079,N,0.0004,N,0.2149,N,0.0002,N,0.0006,N
201908,대전광역시,46079,6230,5224,27.2,78.0,27.9,31.6,23.6,1.3,25.0,N,N,15.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,671871.0,0.0062,N,0.003,N,N,0.0014,N,0.006,N,0.0006,N,0.2053,N,0.0002,N,0.0002,N
201909,대전광역시,83643,5472,7608,22.5,81.0,22.1,26.8,18.9,1.3,22.0,N,N,12.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,672494.0,0.0054,N,0.0034,N,N,0.0008,N,0.0039,N,0.0001,N,0.1286,N,0.0001,N,0.0004,N
201910,대전광역시,81832,5534,8232,16.2,76.0,14.0,21.5,11.6,1.1,29.0,N,N,15.0,N,N,0.002,N,N,0.018,N,N,N,0.3,N,N,672772.0,0.017,Y,0.0131,N,N,0.002,N,0.0196,N,0.0025,N,0.4661,N,0.0001,N,0.0014,N
201911,대전광역시,73990,5277,8567,8.7,71.0,8.2,15.2,3.4,1.0,43.0,Y,N,21.0,N,N,0.003,N,N,0.025,N,N,Y,0.5,N,Y,673178.0,0.0134,N,0.0198,N,N,0.001,N,0.0201,N,0.0058,Y,0.5468,N,0.0002,N,0.0016,N
201912,대전광역시,82257,5367,8923,2.6,70.0,5.3,7.9,-1.8,1.1,40.0,N,N,25.0,Y,N,0.003,N,N,0.028,N,N,Y,0.6,N,Y,673899.0,0.0238,Y,0.0228,N,Y,0.0029,N,0.0403,Y,0.0028,N,0.7749,Y,0.0004,N,0.003,N
202001,대전광역시,78353,5276,7452,2.7,69.0,5.2,7.8,-1.2,1.2,41.0,N,N,25.0,Y,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,675265.0,0.0146,N,0.0201,N,N,0.001,N,0.036,Y,0.0012,N,0.5236,N,0.0001,N,0.001,N
202002,대전광역시,45576,4835,5133,3.6,68.0,5.6,9.3,-1.2,1.3,38.0,N,N,23.0,Y,N,0.003,N,N,0.023,N,N,Y,0.5,N,Y,675685.0,0.02,Y,0.0196,N,N,0.0014,N,0.0256,N,0.0016,N,0.5836,Y,0.0002,N,0.0018,N
202003,대전광역시,27960,5363,3402,8.5,56.0,6.2,15.0,2.3,1.6,40.0,N,N,20.0,N,N,0.002,N,N,0.018,N,N,N,0.4,N,N,677716.0,0.0102,N,0.0178,N,N,0.0014,N,0.0276,N,0.0019,N,0.6338,Y,0.0004,N,0.0023,N
202004,대전광역시,28528,6037,3085,11.5,51.0,6.8,18.7,5.2,2.0,41.0,N,N,17.0,N,N,0.002,N,N,0.014,N,N,N,0.3,N,N,678837.0,0.0107,N,0.021,N,N,0.0033,N,0.0338,Y,0.0039,N,0.78,Y,0.0004,N,0.0042,Y
202005,대전광역시,41978,6731,3686,18.8,71.0,14.9,24.4,13.9,1.6,32.0,N,N,16.0,N,N,0.002,N,N,0.011,N,N,N,0.3,N,N,679867.0,0.0169,Y,0.0235,N,Y,0.004,Y,0.048,Y,0.0025,N,1.2392,Y,0.0004,N,0.0041,Y
202006,대전광역시,34699,6287,3207,24.1,76.0,22.3,29.0,20.0,1.4,34.0,N,N,19.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,681266.0,0.01,N,0.0205,N,N,0.0028,N,0.0208,N,0.0038,N,0.5294,N,0.0004,N,0.0024,N
202007,대전광역시,25662,5495,2578,23.6,88.0,25.4,27.2,20.7,1.4,16.0,N,N,9.0,N,N,0.002,N,N,0.01,N,N,N,0.3,N,N,683138.0,0.0083,N,0.0101,N,N,0.0014,N,0.0111,N,0.0026,N,0.2841,N,0.0001,N,0.0017,N
202008,대전광역시,33056,6723,2846,27.5,87.0,31.3,31.5,24.6,1.5,20.0,N,N,10.0,N,N,0.002,N,N,0.01,N,N,N,0.3,N,N,682815.0,0.0049,N,0.0057,N,N,0.0008,N,0.0056,N,0.0004,N,0.144,N,0.0013,N,0.001,N
202009,대전광역시,52603,5887,3962,21.2,80.0,20.1,25.9,17.4,1.4,21.0,N,N,12.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,685034.0,0.0082,N,0.0125,N,N,0.0015,N,0.0113,N,0.0025,N,0.2644,N,0.0003,N,0.0011,N
202010,대전광역시,49586,5725,4271,14.2,70.0,11.4,20.6,8.9,1.3,33.0,N,N,18.0,N,N,0.002,N,N,0.021,N,N,Y,0.4,N,N,684826.0,0.009,N,0.0096,N,N,0.0014,N,0.0136,N,0.0036,N,0.3712,N,0.0002,N,0.0017,N
202011,대전광역시,44848,5303,4199,8.6,69.0,8.0,14.4,3.8,1.3,37.0,N,N,20.0,N,N,0.002,N,N,0.024,N,N,Y,0.5,N,Y,685561.0,0.0278,Y,0.0238,N,Y,0.004,Y,0.0463,Y,0.0072,Y,0.9469,Y,0.0009,Y,0.0042,Y
