STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,AVG_PM2.5,PM2_BAD,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_일산화,일산화_9BAD,일산화_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_오존,오존_BAD,오존0.06_BAD,오존0.1_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD
201911,전라남도,89599,4179,13847,17.26,N,35.95,N,N,0.443,N,N,0.011,N,N,N,0.0256,N,N,N,0.006,N,N,0.003,N,N
201912,전라남도,98836,4184,14385,18.57,N,29.59,N,N,0.482,N,Y,0.013,N,N,N,0.0228,N,N,N,0.0102,N,N,0.003,N,N
202001,전라남도,97625,4353,13441,22.68,N,34.1,N,N,0.481,N,Y,0.012,N,N,N,0.0264,N,N,N,0.0114,N,N,0.003,N,N
202002,전라남도,56214,4080,8969,19.61,N,32.55,N,N,0.418,N,N,0.01,N,N,N,0.0316,Y,N,N,0.0062,N,N,0.003,N,N
202003,전라남도,38630,4678,6213,15.96,N,33.0,N,N,0.409,N,N,0.009,N,N,N,0.0358,Y,N,N,0.0054,N,N,0.003,N,N
202004,전라남도,38751,4999,5590,16.13,N,35.36,N,N,0.386,N,N,0.008,N,N,N,0.044,Y,N,N,0.0081,N,N,0.003,N,N
202005,전라남도,50028,5286,6450,15.59,N,29.23,N,N,0.405,N,N,0.007,N,N,N,0.0416,Y,N,N,0.0072,N,N,0.003,N,N
202006,전라남도,41334,5289,5706,15.05,N,27.0,N,N,0.382,N,N,0.006,N,N,N,0.0401,Y,N,N,0.0098,N,N,0.003,N,N
202007,전라남도,38605,4856,5330,9.23,N,16.62,N,N,0.39,N,N,0.006,N,N,N,0.03,Y,N,N,0.0046,N,N,0.003,N,N
202008,전라남도,33836,5662,4399,15.13,N,26.36,N,N,0.364,N,N,0.005,N,N,N,0.0225,N,N,N,0.0008,N,N,0.003,N,N
202009,전라남도,56609,5121,6301,13.24,N,22.65,N,N,0.419,N,N,0.007,N,N,N,0.0332,Y,N,N,0.0071,N,N,0.003,N,N
202010,전라남도,64850,4705,6675,15.04,N,29.9,N,N,0.385,N,N,0.009,N,N,N,0.0336,Y,N,N,0.0059,N,N,0.003,N,N
202011,전라남도,59465,3992,6739,15.67,N,29.95,N,N,0.39,N,N,0.011,N,N,N,0.0274,N,N,N,0.013,N,N,0.003,N,N
202012,전라남도,38178,4276,5377,17.91,N,29.27,N,N,0.42,N,N,0.013,N,N,N,0.0237,N,N,N,0.0106,N,N,0.003,N,N
202101,전라남도,33235,4076,4848,17.09,N,33.95,N,N,0.425,N,N,0.012,N,N,N,0.0252,N,N,N,0.0122,N,N,0.003,N,N
202102,전라남도,35255,4017,4643,20.22,N,36.32,N,N,0.452,N,N,0.011,N,N,N,0.0325,Y,N,N,0.0097,N,N,0.003,N,N
202103,전라남도,56203,4784,6640,21.73,N,67.43,Y,N,0.425,N,N,0.01,N,N,N,0.0392,Y,N,N,0.0069,N,N,0.003,N,N
202104,전라남도,57878,5009,6559,14.32,N,35.71,N,N,0.385,N,N,0.008,N,N,N,0.0461,Y,N,N,0.0055,N,N,0.003,N,N
202105,전라남도,37214,4633,5455,16.87,N,48.0,Y,N,0.391,N,N,0.006,N,N,N,0.0443,Y,N,N,0.0034,N,N,0.002,N,N
202106,전라남도,34989,5033,5167,15.74,N,27.55,N,N,0.386,N,N,0.006,N,N,N,0.044,Y,N,N,0.0039,N,N,0.003,N,N
202107,전라남도,37826,5415,4829,10.65,N,20.4,N,N,0.323,N,N,0.005,N,N,N,0.0295,Y,N,N,0.0007,N,N,0.003,N,N
202108,전라남도,30409,5087,4119,10.15,N,20.05,N,N,0.36,N,N,0.005,N,N,N,0.0298,Y,N,N,0.004,N,N,0.003,N,N
202109,전라남도,63821,4909,6720,8.67,N,18.15,N,N,0.36,N,N,0.005,N,N,N,0.0334,Y,N,N,0.0038,N,N,0.003,N,N
202110,전라남도,63652,4774,9461,13.1,N,25.15,N,N,0.34,N,N,0.007,N,N,N,0.031,Y,N,N,0.0054,N,N,0.003,N,N
202111,전라남도,69260,4090,8440,17.73,N,33.62,N,N,0.395,N,N,0.011,N,N,N,0.0284,N,N,N,0.0023,N,N,0.002,N,N
202112,전라남도,49721,4173,6751,19.33,N,32.62,N,N,0.381,N,N,0.011,N,N,N,0.0251,N,N,N,0.0158,N,N,0.002,N,N
202201,전라남도,47804,4330,8393,21.05,N,32.64,N,N,0.432,N,N,0.011,N,N,N,0.0282,N,N,N,0.0081,N,N,0.003,N,N
202202,전라남도,50676,4122,6265,20.55,N,33.45,N,N,0.376,N,N,0.009,N,N,N,0.0378,Y,N,N,0.0131,N,N,0.003,N,N
202203,전라남도,90971,4262,8277,17.13,N,35.5,N,N,0.364,N,N,0.009,N,N,N,0.0392,Y,N,N,0.013,N,N,0.002,N,N
202204,전라남도,68667,5075,8572,15.17,N,32.5,N,N,0.332,N,N,0.007,N,N,N,0.0432,Y,N,N,0.0062,N,N,0.002,N,N
202205,전라남도,46988,4877,7193,15.09,N,29.09,N,N,0.329,N,N,0.007,N,N,N,0.0495,Y,N,N,0.0135,N,N,0.003,N,N
202206,전라남도,40279,4592,6963,11.09,N,20.68,N,N,0.309,N,N,0.005,N,N,N,0.0374,Y,N,N,0.0052,N,N,0.003,N,N
202207,전라남도,48987,5078,6664,11.17,N,20.18,N,N,0.332,N,N,0.004,N,N,N,0.0348,Y,N,N,0.0048,N,N,0.003,N,N
202208,전라남도,58073,5274,6911,8.26,N,17.73,N,N,0.318,N,N,0.004,N,N,N,0.0275,N,N,N,0.002,N,N,0.003,N,N
202209,전라남도,68079,4676,9741,11.09,N,21.1,N,N,0.333,N,N,0.005,N,N,N,0.0316,Y,N,N,0.0093,N,N,0.003,N,N
202210,전라남도,74063,4318,10706,11.91,N,22.19,N,N,0.325,N,N,0.007,N,N,N,0.0323,Y,N,N,0.0055,N,N,0.003,N,N
202211,전라남도,72898,3764,8946,17.64,N,30.9,N,N,0.376,N,N,0.011,N,N,N,0.0283,N,N,N,0.0147,N,N,0.003,N,N
202212,전라남도,77897,3954,8316,14.52,N,29.14,N,N,0.368,N,N,0.01,N,N,N,0.0248,N,N,N,0.011,N,N,0.002,N,N
201501,경상북도,104027,5853,18018,,N,51.57,Y,N,0.814,N,Y,0.023,N,N,Y,0.0173,N,N,N,0.0242,N,Y,0.008,N,Y
201502,경상북도,111648,5478,18433,,N,70.86,Y,N,0.743,N,Y,0.022,N,N,Y,0.0247,N,N,N,0.0259,N,Y,0.007,N,Y
201503,경상북도,140439,6469,23142,,N,63.67,Y,N,0.6,N,Y,0.024,N,N,Y,0.0312,Y,N,N,0.0062,N,N,0.005,N,Y
201504,경상북도,115778,5944,21770,,N,44.5,Y,N,0.483,N,Y,0.018,N,N,N,0.0363,Y,N,N,0.0103,N,N,0.006,N,Y
201505,경상북도,86294,6774,17446,,N,48.43,Y,N,0.433,N,N,0.016,N,N,N,0.0474,Y,N,N,0.0012,N,N,0.006,N,Y
201506,경상북도,61450,5064,11939,30.0,N,42.86,Y,N,0.45,N,N,0.014,N,N,N,0.0433,Y,N,N,0.02,N,N,0.005,N,Y
201507,경상북도,56231,6661,10643,21.0,N,31.86,N,N,0.4,N,N,0.012,N,N,N,0.0293,Y,N,N,0.0159,N,N,0.004,N,N
201508,경상북도,68500,6436,12967,21.0,N,29.0,N,N,0.333,N,N,0.012,N,N,N,0.0301,Y,N,N,0.0096,N,N,0.004,N,N
201509,경상북도,135429,5679,20289,21.0,N,27.5,N,N,0.317,N,N,0.013,N,N,N,0.0279,N,N,N,0.0324,N,Y,0.004,N,N
201510,경상북도,116815,5679,20159,32.0,N,35.67,N,N,0.45,N,N,0.019,N,N,Y,0.0269,N,N,N,0.0386,N,Y,0.004,N,N
201511,경상북도,104753,4978,19897,32.0,N,32.43,N,N,0.55,N,Y,0.019,N,N,Y,0.018,N,N,N,0.0068,N,N,0.005,N,Y
201512,경상북도,129143,5864,23043,42.0,Y,48.17,Y,N,0.78,N,Y,0.023,N,N,Y,0.0152,N,N,N,0.0184,N,N,0.007,N,Y
201601,경상북도,125340,6088,18475,41.0,Y,46.43,Y,N,0.683,N,Y,0.022,N,N,Y,0.0207,N,N,N,0.0042,N,N,0.007,N,Y
201602,경상북도,132375,5640,21834,36.0,Y,43.29,Y,N,0.633,N,Y,0.02,N,N,Y,0.0263,N,N,N,0.0076,N,N,0.006,N,Y
201603,경상북도,123564,6047,21620,42.0,Y,48.86,Y,N,0.633,N,Y,0.021,N,N,Y,0.0314,Y,N,N,0.0133,N,N,0.005,N,Y
201604,경상북도,109869,6154,19674,31.0,N,53.86,Y,N,0.567,N,Y,0.017,N,N,N,0.0394,Y,N,N,0.013,N,N,0.004,N,N
201605,경상북도,86950,6730,16437,23.67,N,44.71,Y,N,0.5,N,Y,0.015,N,N,N,0.0453,Y,N,N,0.0261,N,Y,0.004,N,N
201606,경상북도,64514,6325,11950,20.67,N,33.14,N,N,0.417,N,N,0.013,N,N,N,0.0397,Y,N,N,0.0238,N,Y,0.003,N,N
201607,경상북도,64155,6655,10102,15.0,N,24.43,N,N,0.433,N,N,0.01,N,N,N,0.028,N,N,N,0.0177,N,N,0.004,N,N
201608,경상북도,74347,6974,11430,15.0,N,25.0,N,N,0.417,N,N,0.008,N,N,N,0.0335,Y,N,N,0.0358,N,Y,0.004,N,N
201609,경상북도,121284,5546,16820,20.75,N,32.2,N,N,0.425,N,N,0.011,N,N,N,0.0263,N,N,N,0.0242,N,Y,0.004,N,N
201610,경상북도,124877,5556,19947,21.75,N,33.57,N,N,0.433,N,N,0.014,N,N,N,0.02,N,N,N,0.0161,N,N,0.004,N,N
201611,경상북도,122997,5905,20078,32.75,N,50.43,Y,N,0.583,N,Y,0.02,N,N,Y,0.016,N,N,N,0.0314,N,Y,0.005,N,Y
201612,경상북도,149336,5600,19761,29.25,N,44.71,Y,N,0.733,N,Y,0.019,N,N,Y,0.0149,N,N,N,0.0247,N,Y,0.006,N,Y
201701,경상북도,101197,5840,14612,31.0,N,48.43,Y,N,0.686,N,Y,0.018,N,N,N,0.0183,N,N,N,0.0136,N,N,0.006,N,Y
201702,경상북도,96034,6003,14145,30.0,N,41.71,N,N,0.686,N,Y,0.018,N,N,N,0.0274,N,N,N,0.0078,N,N,0.005,N,Y
201703,경상북도,132937,6283,17212,33.2,N,47.43,Y,N,0.643,N,Y,0.018,N,N,N,0.018,N,N,N,0.0157,N,N,0.005,N,Y
201704,경상북도,129166,6345,18017,23.2,N,46.71,Y,N,0.543,N,Y,0.014,N,N,N,0.0441,Y,N,N,0.03,N,Y,0.004,N,N
201705,경상북도,93814,7032,14555,24.33,N,52.5,Y,N,0.533,N,Y,0.013,N,N,N,0.0481,Y,N,N,0.0211,N,N,0.003,N,N
201706,경상북도,72172,6296,11180,22.33,N,36.0,N,N,0.514,N,Y,0.012,N,N,N,0.0493,Y,N,N,0.023,N,Y,0.004,N,N
201707,경상북도,63354,6942,9181,17.14,N,30.57,N,N,0.471,N,Y,0.011,N,N,N,0.029,Y,N,N,0.0224,N,Y,0.004,N,N
201708,경상북도,81509,6932,9645,12.67,N,22.0,N,N,0.383,N,N,0.009,N,N,N,0.0247,N,N,N,0.0259,N,Y,0.004,N,N
201709,경상북도,129972,6283,13774,19.17,N,31.17,N,N,0.433,N,N,0.013,N,N,N,0.0293,Y,N,N,0.019,N,N,0.004,N,N
201710,경상북도,105392,5299,13644,17.2,N,30.5,N,N,0.42,N,N,0.014,N,N,N,0.0227,N,N,N,0.0224,N,Y,0.004,N,N
201711,경상북도,137621,6025,17218,30.29,N,50.0,Y,N,0.557,N,Y,0.019,N,N,Y,0.0196,N,N,N,0.0239,N,Y,0.005,N,Y
201712,경상북도,166729,5464,18178,31.43,N,46.14,Y,N,0.614,N,Y,0.019,N,N,Y,0.018,N,N,N,0.0477,N,Y,0.005,N,Y
201801,경상북도,155552,5675,18195,34.75,N,47.56,Y,N,0.633,N,Y,0.018,N,N,N,0.021,N,N,N,0.0249,N,Y,0.005,N,Y
201802,경상북도,97098,5803,12029,31.33,N,51.22,Y,N,0.638,N,Y,0.019,N,N,Y,0.0273,N,N,N,0.0284,N,Y,0.005,N,Y
201803,경상북도,121937,5953,15655,30.0,N,47.75,Y,N,0.533,N,Y,0.015,N,N,N,0.0353,Y,N,N,0.024,N,Y,0.004,N,N
201804,경상북도,130842,6471,19073,26.78,N,60.67,Y,N,0.467,N,Y,0.012,N,N,N,0.0434,Y,N,N,0.0267,N,Y,0.004,N,N
201805,경상북도,94398,6089,15839,22.0,N,46.56,Y,N,0.467,N,Y,0.011,N,N,N,0.0427,Y,N,N,0.0183,N,N,0.004,N,N
201806,경상북도,71098,6008,11101,21.89,N,37.67,N,N,0.378,N,N,0.01,N,N,N,0.0458,Y,N,N,0.036,N,Y,0.004,N,N
201807,경상북도,64396,6929,9372,17.89,N,29.22,N,N,0.338,N,N,0.01,N,N,N,0.0293,Y,N,N,0.0257,N,Y,0.004,N,N
201808,경상북도,68122,6274,9736,13.9,N,22.22,N,N,0.356,N,N,0.009,N,N,N,0.0281,N,N,N,0.0175,N,N,0.003,N,N
201809,경상북도,129338,5406,14312,12.6,N,26.67,N,N,0.378,N,N,0.011,N,N,N,0.0282,N,N,N,0.0248,N,Y,0.003,N,N
201810,경상북도,129829,5942,17171,20.3,N,35.11,N,N,0.433,N,N,0.015,N,N,N,0.0237,N,N,N,0.0126,N,N,0.003,N,N
201811,경상북도,129775,5525,18542,34.78,N,61.12,Y,N,0.562,N,Y,0.022,N,N,Y,0.0165,N,N,N,0.0355,N,Y,0.004,N,N
201812,경상북도,148464,5264,19032,27.0,N,49.88,Y,N,0.588,N,Y,0.02,N,N,Y,0.0177,N,N,N,0.0228,N,Y,0.004,N,N
201901,경상북도,106626,6125,13836,35.1,Y,64.22,Y,N,0.567,N,Y,0.019,N,N,Y,0.0229,N,N,N,0.0232,N,Y,0.004,N,N
201902,경상북도,90149,5386,11137,34.1,N,58.0,Y,N,0.525,N,Y,0.019,N,N,Y,0.0271,N,N,N,0.0174,N,N,0.004,N,N
201903,경상북도,121548,5923,14032,33.08,N,58.09,Y,N,0.436,N,N,0.016,N,N,N,0.0401,Y,N,N,0.0347,N,Y,0.003,N,N
201904,경상북도,134462,6123,16620,16.33,N,42.18,Y,N,0.345,N,N,0.013,N,N,N,0.0406,Y,N,N,0.0322,N,Y,0.003,N,N
201905,경상북도,100221,6787,15386,20.0,N,45.42,Y,N,0.333,N,N,0.013,N,N,N,0.0536,Y,N,N,0.0241,N,Y,0.004,N,N
201906,경상북도,66094,5678,10486,16.83,N,30.73,N,N,0.355,N,N,0.01,N,N,N,0.0455,Y,N,N,0.0498,N,Y,0.003,N,N
201907,경상북도,71324,6924,10564,15.08,N,26.58,N,N,0.3,N,N,0.008,N,N,N,0.0322,Y,N,N,0.0144,N,N,0.003,N,N
201908,경상북도,72742,6835,9856,15.0,N,26.85,N,N,0.354,N,N,0.008,N,N,N,0.0318,Y,N,N,0.0316,N,Y,0.003,N,N
201909,경상북도,123133,5970,13920,11.29,N,22.69,N,N,0.3,N,N,0.008,N,N,N,0.0275,N,N,N,0.0138,N,N,0.003,N,N
201910,경상북도,125448,6063,15003,12.93,N,29.0,N,N,0.331,N,N,0.01,N,N,N,0.0269,N,N,N,0.0331,N,Y,0.003,N,N
201911,경상북도,126813,5742,15903,18.79,N,38.71,N,N,0.438,N,N,0.015,N,N,N,0.023,N,N,N,0.0417,N,Y,0.003,N,N
201912,경상북도,141978,5660,16995,24.36,N,36.5,N,N,0.554,N,Y,0.015,N,N,N,0.0214,N,N,N,0.0538,N,Y,0.005,N,Y
202001,경상북도,134084,5708,14698,21.29,N,32.36,N,N,0.521,N,Y,0.014,N,N,N,0.0249,N,N,N,0.02,N,N,0.004,N,N
202002,경상북도,76860,4652,9478,22.4,N,33.35,N,N,0.483,N,Y,0.013,N,N,N,0.03,Y,N,N,0.0299,N,Y,0.004,N,N
202003,경상북도,39700,4982,6134,18.4,N,34.14,N,N,0.39,N,N,0.011,N,N,N,0.0365,Y,N,N,0.0215,N,N,0.004,N,N
202004,경상북도,44274,6445,5837,16.83,N,36.17,N,N,0.37,N,N,0.009,N,N,N,0.0459,Y,N,N,0.0233,N,Y,0.004,N,N
202005,경상북도,52537,6974,6046,15.17,N,31.48,N,N,0.357,N,N,0.007,N,N,N,0.044,Y,N,N,0.035,N,Y,0.003,N,N
202006,경상북도,58576,7057,6118,15.67,N,30.39,N,N,0.332,N,N,0.008,N,N,N,0.0482,Y,N,N,0.0433,N,Y,0.003,N,N
202007,경상북도,53175,6032,5749,8.82,N,16.04,N,N,0.309,N,N,0.007,N,N,N,0.031,Y,N,N,0.0157,N,N,0.003,N,N
202008,경상북도,45982,6811,4878,13.39,N,22.0,N,N,0.278,N,N,0.006,N,N,N,0.026,N,N,N,0.0276,N,Y,0.003,N,N
202009,경상북도,78384,5996,6941,11.29,N,19.96,N,N,0.33,N,N,0.007,N,N,N,0.0322,Y,N,N,0.0436,N,Y,0.003,N,N
202010,경상북도,78065,5878,6972,15.62,N,28.7,N,N,0.361,N,N,0.01,N,N,N,0.0308,Y,N,N,0.0217,N,N,0.003,N,N
202011,경상북도,75192,5523,7373,21.04,N,34.45,N,N,0.423,N,N,0.013,N,N,N,0.0245,N,N,N,0.0378,N,Y,0.003,N,N
202012,경상북도,52862,5739,5975,24.05,N,35.38,N,N,0.5,N,Y,0.015,N,N,N,0.0234,N,N,N,0.0422,N,Y,0.004,N,N
202101,경상북도,36237,5341,4429,19.87,N,35.95,N,N,0.487,N,Y,0.013,N,N,N,0.0262,N,N,N,0.0453,N,Y,0.004,N,N
202102,경상북도,41402,5345,4508,22.5,N,38.09,N,N,0.47,N,Y,0.012,N,N,N,0.0339,Y,N,N,0.0374,N,Y,0.004,N,N
202103,경상북도,75470,5978,6784,20.33,N,53.57,Y,N,0.4,N,N,0.011,N,N,N,0.0374,Y,N,N,0.0381,N,Y,0.003,N,N
202104,경상북도,85310,6470,7683,15.88,N,39.57,N,N,0.352,N,N,0.009,N,N,N,0.0459,Y,N,N,0.0421,N,Y,0.003,N,N
202105,경상북도,53135,5680,5974,17.12,N,42.48,Y,N,0.332,N,N,0.008,N,N,N,0.0421,Y,N,N,0.0248,N,Y,0.003,N,N
202106,경상북도,48762,6191,5430,17.42,N,29.83,N,N,0.352,N,N,0.007,N,N,N,0.0445,Y,N,N,0.0319,N,Y,0.003,N,N
202107,경상북도,46291,6621,4686,11.58,N,20.13,N,N,0.309,N,N,0.006,N,N,N,0.031,Y,N,N,0.0186,N,N,0.003,N,N
202108,경상북도,45258,6394,4715,11.08,N,21.91,N,N,0.314,N,N,0.006,N,N,N,0.0312,Y,N,N,0.0117,N,N,0.003,N,N
202109,경상북도,77939,6332,6308,8.38,N,17.22,N,N,0.314,N,N,0.006,N,N,N,0.0288,Y,N,N,0.0153,N,N,0.003,N,N
202110,경상북도,88603,6367,9132,12.83,N,23.57,N,N,0.352,N,N,0.009,N,N,N,0.0264,N,N,N,0.0224,N,Y,0.003,N,N
202111,경상북도,95485,5501,8085,20.25,N,35.22,N,N,0.426,N,N,0.013,N,N,N,0.0257,N,N,N,0.0122,N,N,0.003,N,N
202112,경상북도,62655,5789,6478,19.25,N,32.13,N,N,0.439,N,N,0.013,N,N,N,0.0235,N,N,N,0.0485,N,Y,0.003,N,N
202201,경상북도,64175,5931,7297,22.42,N,33.52,N,N,0.478,N,Y,0.014,N,N,N,0.026,N,N,N,0.0263,N,Y,0.003,N,N
202202,경상북도,80059,5358,6911,20.83,N,33.3,N,N,0.422,N,N,0.011,N,N,N,0.0357,Y,N,N,0.0271,N,Y,0.003,N,N
202203,경상북도,112563,5132,7497,22.09,N,42.26,Y,N,0.417,N,N,0.011,N,N,N,0.0377,Y,N,N,0.0283,N,Y,0.003,N,N
202204,경상북도,99353,6987,9570,16.0,N,34.95,N,N,0.335,N,N,0.008,N,N,N,0.0448,Y,N,N,0.0235,N,Y,0.003,N,N
202205,경상북도,61323,6165,7205,15.91,N,32.1,N,N,0.314,N,N,0.007,N,N,N,0.0535,Y,N,N,0.0233,N,Y,0.003,N,N
202206,경상북도,53930,5527,6726,12.61,N,22.36,N,N,0.283,N,N,0.006,N,N,N,0.04,Y,N,N,0.0224,N,Y,0.002,N,N
202207,경상북도,65574,5870,6558,11.4,N,19.55,N,N,0.278,N,N,0.006,N,N,N,0.033,Y,N,N,0.0189,N,N,0.002,N,N
202208,경상북도,79812,6074,6929,9.05,N,17.45,N,N,0.257,N,N,0.006,N,N,N,0.028,N,N,N,0.0276,N,Y,0.002,N,N
202209,경상북도,92236,5542,9347,8.72,N,18.91,N,N,0.248,N,N,0.006,N,N,N,0.0279,N,N,N,0.02,N,N,0.002,N,N
202210,경상북도,98075,5467,9775,12.19,N,22.3,N,N,0.287,N,N,0.008,N,N,N,0.0266,N,N,N,0.0164,N,N,0.002,N,N
202211,경상북도,102229,4944,8710,22.04,N,36.86,N,N,0.367,N,N,0.013,N,N,N,0.0251,N,N,N,0.0379,N,Y,0.003,N,N
202212,경상북도,116227,5063,8637,19.35,N,31.61,N,N,0.391,N,N,0.013,N,N,N,0.024,N,N,N,0.027,N,Y,0.003,N,N
201501,경상남도,149922,6636,24594,26.12,N,49.67,Y,N,0.692,N,Y,0.022,N,N,Y,0.0188,N,N,N,0.0391,N,Y,0.006,N,Y
201502,경상남도,164971,6243,25327,31.62,N,70.0,Y,N,0.617,N,Y,0.02,N,N,Y,0.0245,N,N,N,0.026,N,Y,0.006,N,Y
201503,경상남도,189722,7519,29822,29.25,N,64.33,Y,N,0.567,N,Y,0.021,N,N,Y,0.0308,Y,N,N,0.0182,N,N,0.006,N,Y
201504,경상남도,165196,6995,30326,22.38,N,47.75,Y,N,0.45,N,N,0.017,N,N,N,0.0378,Y,N,N,0.0152,N,N,0.004,N,N
201505,경상남도,127402,7804,26210,27.62,N,52.42,Y,N,0.417,N,N,0.017,N,N,N,0.047,Y,N,N,0.0214,N,N,0.004,N,N
201506,경상남도,92052,6436,18274,30.12,N,45.83,Y,N,0.4,N,N,0.015,N,N,N,0.0421,Y,N,N,0.0141,N,N,0.004,N,N
201507,경상남도,85625,8716,15713,23.5,N,35.33,N,N,0.375,N,N,0.012,N,N,N,0.0305,Y,N,N,0.0146,N,N,0.004,N,N
201508,경상남도,98940,8429,19123,24.25,N,37.86,N,N,0.408,N,N,0.013,N,N,N,0.0322,Y,N,N,0.0176,N,N,0.004,N,N
201509,경상남도,198317,6606,27611,17.38,N,29.0,N,N,0.418,N,N,0.013,N,N,N,0.0284,N,N,N,0.0108,N,N,0.003,N,N
201510,경상남도,172142,6641,27379,23.29,N,42.38,Y,N,0.5,N,Y,0.019,N,N,Y,0.027,N,N,N,0.0231,N,Y,0.004,N,N
201511,경상남도,152814,5712,26314,19.88,N,34.2,N,N,0.542,N,Y,0.018,N,N,N,0.0187,N,N,N,0.0105,N,N,0.004,N,N
201512,경상남도,189419,6540,31963,24.75,N,43.09,Y,N,0.618,N,Y,0.021,N,N,Y,0.0167,N,N,N,0.0238,N,Y,0.005,N,Y
201601,경상남도,177614,6678,23172,26.25,N,44.09,Y,N,0.618,N,Y,0.021,N,N,Y,0.021,N,N,N,0.0297,N,Y,0.005,N,Y
201602,경상남도,181287,6382,26329,24.12,N,45.91,Y,N,0.591,N,Y,0.02,N,N,Y,0.0265,N,N,N,0.0202,N,N,0.005,N,Y
201603,경상남도,176291,7176,27127,27.12,N,54.45,Y,N,0.509,N,Y,0.022,N,N,Y,0.0305,Y,N,N,0.0123,N,N,0.005,N,Y
201604,경상남도,157354,6909,25244,25.38,N,61.0,Y,N,0.436,N,N,0.018,N,N,N,0.0375,Y,N,N,0.0141,N,N,0.004,N,N
201605,경상남도,120147,7791,21889,28.25,N,54.0,Y,N,0.418,N,N,0.017,N,N,N,0.0442,Y,N,N,0.0104,N,N,0.004,N,N
201606,경상남도,90863,7777,15561,26.38,N,42.18,Y,N,0.4,N,N,0.015,N,N,N,0.0361,Y,N,N,0.0103,N,N,0.004,N,N
201607,경상남도,92378,8729,14248,18.12,N,31.64,N,N,0.345,N,N,0.013,N,N,N,0.0267,N,N,N,0.0134,N,N,0.004,N,N
201608,경상남도,109339,8783,15833,20.29,N,33.64,N,N,0.364,N,N,0.011,N,N,N,0.0334,Y,N,N,0.016,N,N,0.003,N,N
201609,경상남도,179159,6423,22795,21.0,N,35.18,N,N,0.373,N,N,0.013,N,N,N,0.0274,N,N,N,0.01,N,N,0.003,N,N
201610,경상남도,175820,6578,25680,19.5,N,36.64,N,N,0.418,N,N,0.016,N,N,N,0.0231,N,N,N,0.0161,N,N,0.003,N,N
201611,경상남도,176459,6877,26141,27.75,N,48.82,Y,N,0.536,N,Y,0.021,N,N,Y,0.0199,N,N,N,0.012,N,N,0.004,N,N
201612,경상남도,206346,6479,26851,24.62,N,42.0,Y,N,0.591,N,Y,0.022,N,N,Y,0.0181,N,N,N,0.026,N,Y,0.004,N,N
201701,경상남도,149103,6903,21093,26.38,N,46.55,Y,N,0.573,N,Y,0.02,N,N,Y,0.02,N,N,N,0.0124,N,N,0.005,N,Y
201702,경상남도,136723,6690,18919,22.62,N,45.0,Y,N,0.542,N,Y,0.019,N,N,Y,0.0287,N,N,N,0.0124,N,N,0.004,N,N
201703,경상남도,191151,6951,24749,27.75,N,53.17,Y,N,0.5,N,Y,0.02,N,N,Y,0.0198,N,N,N,0.0119,N,N,0.004,N,N
201704,경상남도,180343,6912,25074,22.12,N,52.92,Y,N,0.442,N,N,0.016,N,N,N,0.0455,Y,N,N,0.0134,N,N,0.004,N,N
201705,경상남도,133134,8299,20217,23.88,N,57.0,Y,N,0.4,N,N,0.018,N,N,N,0.0491,Y,N,N,0.0142,N,N,0.005,N,Y
201706,경상남도,102400,7451,15647,23.25,N,41.08,N,N,0.367,N,N,0.015,N,N,N,0.0466,Y,N,N,0.0115,N,N,0.004,N,N
201707,경상남도,94776,8909,13774,22.5,N,36.58,N,N,0.367,N,N,0.013,N,N,N,0.0327,Y,N,N,0.0094,N,N,0.004,N,N
201708,경상남도,109501,8136,13682,15.25,N,26.27,N,N,0.318,N,N,0.01,N,N,N,0.0284,N,N,N,0.0041,N,N,0.003,N,N
201709,경상남도,190251,7381,19446,20.12,N,34.2,N,N,0.41,N,N,0.013,N,N,N,0.0336,Y,N,N,0.013,N,N,0.004,N,N
201710,경상남도,154437,6503,18454,15.62,N,28.42,N,N,0.425,N,N,0.014,N,N,N,0.0268,N,N,N,0.0062,N,N,0.003,N,N
201711,경상남도,200878,7496,22807,24.12,N,43.58,Y,N,0.558,N,Y,0.021,N,N,Y,0.0232,N,N,N,0.0146,N,N,0.004,N,N
201712,경상남도,241351,6569,24701,23.62,N,40.5,N,N,0.593,N,Y,0.02,N,N,Y,0.0199,N,N,N,0.0089,N,N,0.004,N,N
201801,경상남도,213617,6836,24930,23.57,N,42.64,Y,N,0.593,N,Y,0.02,N,N,Y,0.0211,N,N,N,0.0119,N,N,0.004,N,N
201802,경상남도,137122,6897,16816,24.89,N,46.0,Y,N,0.55,N,Y,0.02,N,N,Y,0.0266,N,N,N,0.0108,N,N,0.004,N,N
201803,경상남도,173415,7259,20594,22.7,N,41.47,N,N,0.467,N,Y,0.018,N,N,N,0.0355,Y,N,N,0.0102,N,N,0.004,N,N
201804,경상남도,180511,7584,23518,23.1,N,56.47,Y,N,0.407,N,N,0.015,N,N,N,0.0429,Y,N,N,0.0142,N,N,0.003,N,N
201805,경상남도,133046,7997,20608,19.6,N,41.2,N,N,0.347,N,N,0.013,N,N,N,0.0445,Y,N,N,0.0073,N,N,0.003,N,N
